DY
540
28
attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10;attr11;attr12;attr13;attr14;attr15;attr16;attr17;attr18;attr19;attr20;attr21;attr22;attr23;attr24;attr25;attr26;attr27;attr28;
classe27_11.bmp;1.245162;0.719532;-0.115009;0.136315;0.724343;1.236265;1.375331;1.339406;0.885006;0.592544;0.486051;0.592544;0.885006;1.339406;1.375331;1.236265;0.724343;0.136315;-0.115009;0.719532;-1.049462;-1.817171;-1.667809;-1.577578;-1.151723;-0.886933;-1.113237;-0.769194;27.0
classe27_12.bmp;1.250296;0.76689;-0.071811;0.12555;0.652939;1.166999;1.333146;1.308473;0.844697;0.60075;0.560947;0.60075;0.844697;1.308473;1.333146;1.166999;0.652939;0.12555;-0.071811;0.76689;-1.089819;-1.888151;-1.72755;-1.651932;-1.216657;-0.970815;-1.1545;-0.8847;27.0
classe27_13.bmp;1.278634;0.844524;-0.050762;0.147888;0.642451;1.217606;1.441143;1.429502;0.910946;0.663564;0.556053;0.663564;0.910946;1.429502;1.441143;1.217606;0.642451;0.147888;-0.050762;0.844524;-1.166267;-1.894364;-1.877449;-1.563999;-1.254866;-0.931442;-1.184141;-0.895204;27.0
classe27_14.bmp;1.204005;0.629207;-0.259417;0.10957;0.803872;1.225856;1.208562;1.098302;0.742532;0.554599;0.537595;0.554599;0.742532;1.098302;1.208562;1.225856;0.803872;0.10957;-0.259417;0.629207;-1.061246;-1.925856;-1.849733;-1.762886;-1.281721;-0.985428;-1.066728;-0.748232;27.0
classe27_15.bmp;1.280596;0.841888;-0.060428;0.070998;0.507377;1.012992;1.329418;1.425857;0.965854;0.660006;0.568668;0.660006;0.965854;1.425857;1.329418;1.012992;0.507377;0.070998;-0.060428;0.841888;-1.132436;-1.9855;-1.796745;-1.697522;-1.308484;-0.980449;-1.174325;-0.882038;27.0
classe27_16.bmp;1.219138;0.842246;0.197401;0.341612;0.771877;1.104678;1.273945;1.36095;1.019959;0.801745;0.678928;0.801745;1.019959;1.36095;1.273945;1.104678;0.771877;0.341612;0.197401;0.842246;-0.954314;-1.736142;-1.585925;-1.423896;-1.194942;-0.953173;-1.099682;-0.649104;27.0
classe27_17.bmp;1.284239;1.064235;0.585274;0.849962;1.077637;1.213655;1.325959;1.510558;1.240944;1.097464;0.9585;1.097464;1.240944;1.510558;1.325959;1.213655;1.077637;0.849962;0.585274;1.064235;-0.80931;-1.656431;-1.57098;-1.515755;-1.168875;-0.909029;-1.183824;-0.604582;27.0
classe27_18.bmp;1.342598;1.209371;0.89414;1.305525;1.520838;1.441827;1.408674;1.603397;1.349338;1.273927;1.156782;1.273927;1.349338;1.603397;1.408674;1.441827;1.520838;1.305525;0.89414;1.209371;-0.787973;-1.736761;-1.562752;-1.553463;-1.133918;-0.904157;-1.23315;-0.499239;27.0
classe27_19.bmp;1.354012;1.343445;1.177431;1.775282;1.915954;1.772471;1.677504;1.824919;1.451125;1.320349;1.197318;1.320349;1.451125;1.824919;1.677504;1.772471;1.915954;1.775282;1.177431;1.343445;-0.899427;-1.776321;-1.506212;-1.408949;-1.087015;-0.973426;-1.258581;-0.394518;27.0
classe27_20.bmp;1.04432;0.285611;-0.463417;-0.117913;0.456316;0.860297;0.976304;0.870431;0.518395;0.318641;0.336593;0.318641;0.518395;0.870431;0.976304;0.860297;0.456316;-0.117913;-0.463417;0.285611;-0.637635;-0.928516;-1.376618;-1.1815;-0.927624;-0.750819;-0.866697;-0.582033;27.0
classe27_21.bmp;1.126561;0.520349;-0.179733;0.03484;0.516783;0.916284;1.036873;1.098997;0.782867;0.555698;0.443148;0.555698;0.782867;1.098997;1.036873;0.916284;0.516783;0.03484;-0.179733;0.520349;-0.532108;-0.751214;-1.168495;-1.017098;-0.871309;-0.719885;-0.955996;-0.574578;27.0
classe27_22.bmp;1.140518;0.576082;-0.067563;0.188554;0.682655;0.987024;1.079347;1.108767;0.798382;0.647961;0.544728;0.647961;0.798382;1.108767;1.079347;0.987024;0.682655;0.188554;-0.067563;0.576082;-0.573313;-0.931501;-1.228395;-1.092024;-0.856866;-0.780513;-0.988105;-0.591515;27.0
classe27_23.bmp;1.181608;0.640512;-0.141841;-0.099326;0.374822;0.843864;1.152027;1.170636;0.830042;0.595284;0.505866;0.595284;0.830042;1.170636;1.152027;0.843864;0.374822;-0.099326;-0.141841;0.640512;-0.646934;-1.122201;-1.325927;-1.172615;-0.899725;-0.804749;-1.021502;-0.659976;27.0
classe27_24.bmp;1.209061;0.666229;-0.118375;0.114405;0.625169;1.050152;1.258432;1.248551;0.842261;0.597814;0.498147;0.597814;0.842261;1.248551;1.258432;1.050152;0.625169;0.114405;-0.118375;0.666229;-0.647915;-1.175887;-1.285239;-1.262438;-0.924243;-0.774198;-1.018791;-0.554926;27.0
classe27_25.bmp;1.32219;0.860393;5.75E-4;0.050837;0.469506;0.94901;1.189746;1.337691;1.011122;0.836584;0.683334;0.836584;1.011122;1.337691;1.189746;0.94901;0.469506;0.050837;5.75E-4;0.860393;-0.818;-1.299789;-1.315812;-1.254052;-1.066465;-0.780889;-1.149645;-0.717979;27.0
classe27_26.bmp;1.37447;0.947956;0.182912;0.344661;0.8882;1.348377;1.504885;1.486085;0.995296;0.815819;0.756692;0.815819;0.995296;1.486085;1.504885;1.348377;0.8882;0.344661;0.182912;0.947956;-0.814765;-1.17074;-1.185382;-1.214291;-1.00988;-0.757255;-1.210994;-0.707533;27.0
classe27_27.bmp;1.438073;1.12194;0.413003;0.549481;1.030715;1.424108;1.647038;1.698769;1.168416;0.922631;0.80496;0.922631;1.168416;1.698769;1.647038;1.424108;1.030715;0.549481;0.413003;1.12194;-0.946977;-1.417445;-1.37846;-1.413893;-1.097755;-0.848965;-1.331951;-0.874015;27.0
classe27_28.bmp;1.436157;1.125434;0.385906;0.557503;0.951753;1.351456;1.581781;1.690994;1.211124;0.970127;0.826076;0.970127;1.211124;1.690994;1.581781;1.351456;0.951753;0.557503;0.385906;1.125434;-0.957281;-1.413785;-1.365687;-1.404754;-1.110449;-0.86171;-1.319998;-0.844727;27.0
classe27_29.bmp;1.474495;1.236074;0.498755;0.642831;1.047196;1.453816;1.678612;1.79344;1.289903;1.030189;0.858018;1.030189;1.289903;1.79344;1.678612;1.453816;1.047196;0.642831;0.498755;1.236074;-1.095624;-1.462477;-1.337878;-1.493556;-1.191996;-0.848215;-1.368295;-0.864282;27.0
classe27_30.bmp;1.48222;1.30512;0.615897;0.753119;1.092259;1.494978;1.735092;1.845056;1.361061;1.119096;0.920858;1.119096;1.361061;1.845056;1.735092;1.494978;1.092259;0.753119;0.615897;1.30512;-1.004903;-1.602427;-1.585518;-1.488304;-1.156342;-0.853877;-1.399743;-0.897767;27.0
classe27_31.bmp;1.522926;1.479659;0.849343;1.005805;1.179711;1.477614;1.728969;1.936999;1.495711;1.281722;1.069313;1.281722;1.495711;1.936999;1.728969;1.477614;1.179711;1.005805;0.849343;1.479659;-1.137312;-1.797277;-1.699734;-1.615824;-1.264495;-0.929416;-1.516045;-1.111532;27.0
classe27_32.bmp;1.493725;1.420551;0.722142;0.860151;1.077938;1.424021;1.723055;1.906831;1.465936;1.237744;1.010619;1.237744;1.465936;1.906831;1.723055;1.424021;1.077938;0.860151;0.722142;1.420551;-1.159646;-1.799896;-1.780025;-1.594578;-1.263457;-0.885522;-1.471579;-1.065052;27.0
classe27_33.bmp;1.485648;1.364843;0.641048;0.773859;1.059475;1.45895;1.739732;1.865434;1.397732;1.140987;0.942524;1.140987;1.397732;1.865434;1.739732;1.45895;1.059475;0.773859;0.641048;1.364843;-1.07738;-1.818517;-1.791189;-1.746882;-1.321507;-0.937306;-1.419348;-0.932634;27.0
classe27_34.bmp;1.495364;1.415337;0.758659;0.913126;1.120694;1.345118;1.622999;1.848752;1.475534;1.291722;1.082365;1.291722;1.475534;1.848752;1.622999;1.345118;1.120694;0.913126;0.758659;1.415337;-1.154933;-1.719875;-1.678247;-1.704578;-1.317562;-0.935789;-1.455586;-0.996165;27.0
classe27_35.bmp;1.46799;1.452007;0.985045;1.218261;1.434761;1.5684;1.736197;1.889899;1.459911;1.303522;1.154654;1.303522;1.459911;1.889899;1.736197;1.5684;1.434761;1.218261;0.985045;1.452007;-0.974915;-1.633237;-1.538717;-1.460237;-1.229296;-0.933255;-1.424096;-0.821281;27.0
classe27_36.bmp;1.481972;1.506151;1.134051;1.526742;1.767955;1.771437;1.760604;1.871178;1.487098;1.4152;1.280156;1.4152;1.487098;1.871178;1.760604;1.771437;1.767955;1.526742;1.134051;1.506151;-0.864383;-1.641505;-1.572897;-1.576137;-1.221908;-0.94142;-1.427644;-0.713036;27.0
classe27_37.bmp;1.518625;1.61843;1.345802;1.80287;2.014057;2.006998;1.857958;1.872271;1.513051;1.500932;1.44133;1.500932;1.513051;1.872271;1.857958;2.006998;2.014057;1.80287;1.345802;1.61843;-0.933284;-1.728062;-1.634838;-1.693962;-1.261354;-0.96733;-1.476804;-0.696525;27.0
classe27_38.bmp;1.488261;1.588559;1.4281;2.029833;2.217782;2.058881;1.852721;1.918518;1.573897;1.527119;1.42983;1.527119;1.573897;1.918518;1.852721;2.058881;2.217782;2.029833;1.4281;1.588559;-0.873482;-1.617351;-1.353484;-1.413687;-1.102888;-0.966322;-1.391553;-0.431512;27.0
classe27_39.bmp;1.148661;0.573008;-0.375707;-0.255254;0.186455;0.682001;0.991582;1.126027;0.753631;0.486057;0.378815;0.486057;0.753631;1.126027;0.991582;0.682001;0.186455;-0.255254;-0.375707;0.573008;-0.872237;-1.163546;-1.3374;-1.196038;-0.918383;-0.809003;-1.045841;-0.89903;27.0
classe27_40.bmp;1.224235;0.721786;-0.036666;0.115348;0.521263;0.952747;1.260807;1.307748;0.908596;0.656677;0.512744;0.656677;0.908596;1.307748;1.260807;0.952747;0.521263;0.115348;-0.036666;0.721786;-0.63528;-0.857863;-1.316163;-1.153415;-0.878033;-0.74312;-1.0914;-0.73983;27.0
classe27_41.bmp;1.237356;0.725372;0.056438;0.277001;0.638927;1.066228;1.315906;1.326459;0.935738;0.663501;0.542576;0.663501;0.935738;1.326459;1.315906;1.066228;0.638927;0.277001;0.056438;0.725372;-0.637726;-0.77344;-1.216758;-0.990504;-0.881184;-0.69411;-1.104596;-0.72121;27.0
classe27_42.bmp;1.207041;0.68982;0.001535;0.162865;0.609632;1.038128;1.184664;1.250081;0.879803;0.659521;0.551975;0.659521;0.879803;1.250081;1.184664;1.038128;0.609632;0.162865;0.001535;0.68982;-0.630208;-0.75844;-1.138719;-1.009804;-0.804733;-0.720856;-1.057832;-0.654813;27.0
classe27_43.bmp;1.228151;0.765884;0.171146;0.385661;0.828847;1.17432;1.252874;1.244157;0.87165;0.709638;0.715395;0.709638;0.87165;1.244157;1.252874;1.17432;0.828847;0.385661;0.171146;0.765884;-0.629414;-0.910768;-1.158024;-1.033802;-0.807157;-0.784321;-1.096306;-0.654784;27.0
classe27_44.bmp;1.198708;0.697293;3.04E-4;0.133255;0.616493;1.007952;1.211203;1.283537;0.880103;0.663072;0.533405;0.663072;0.880103;1.283537;1.211203;1.007952;0.616493;0.133255;3.04E-4;0.697293;-0.670918;-0.997445;-1.119433;-1.088172;-0.767548;-0.764065;-1.037082;-0.599428;27.0
classe27_45.bmp;1.265759;0.813265;0.038884;0.140177;0.709607;1.167267;1.373881;1.416964;0.938299;0.6067;0.517402;0.6067;0.938299;1.416964;1.373881;1.167267;0.709607;0.140177;0.038884;0.813265;-0.813394;-1.198788;-1.22694;-1.167249;-0.881071;-0.82924;-1.111505;-0.667975;27.0
classe3_01.bmp;-0.432326;-0.408272;0.805584;0.335115;-0.407097;0.003578;0.187922;-0.376618;-0.377203;0.458761;-0.561279;0.458761;-0.377203;-0.376618;0.187922;0.003578;-0.407097;0.335115;0.805584;-0.408272;0.730615;1.270918;1.46608;1.434066;1.284081;1.123573;0.491988;0.775341;3.0
classe3_02.bmp;-0.489306;-0.459594;0.71095;0.243529;-0.51416;-0.065249;0.147404;-0.466399;-0.439216;0.369596;-0.620679;0.369596;-0.439216;-0.466399;0.147404;-0.065249;-0.51416;0.243529;0.71095;-0.459594;0.721073;1.158548;1.497007;1.271356;1.404515;1.221198;0.552276;0.795582;3.0
classe3_03.bmp;-0.526063;-0.526585;0.67181;0.15153;-0.575432;-0.127722;0.080644;-0.516088;-0.506861;0.329015;-0.682284;0.329015;-0.506861;-0.516088;0.080644;-0.127722;-0.575432;0.15153;0.67181;-0.526585;0.730201;1.17753;1.510232;1.462578;1.478856;1.24435;0.60436;0.825532;3.0
classe3_04.bmp;-0.567773;-0.572445;0.6459;0.123599;-0.648347;-0.192594;0.024001;-0.579203;-0.535664;0.30649;-0.724096;0.30649;-0.535664;-0.579203;0.024001;-0.192594;-0.648347;0.123599;0.6459;-0.572445;0.723852;1.10988;1.498823;1.414384;1.439464;1.313155;0.647322;0.841659;3.0
classe3_05.bmp;-0.617086;-0.610824;0.586902;0.06599;-0.675954;-0.274017;-0.06224;-0.616513;-0.56894;0.247907;-0.764142;0.247907;-0.56894;-0.616513;-0.06224;-0.274017;-0.675954;0.06599;0.586902;-0.610824;0.717493;1.118189;1.514755;1.427152;1.528973;1.375023;0.708725;0.883268;3.0
classe3_06.bmp;-0.645331;-0.608163;0.505747;-0.061978;-0.671295;-0.325184;-0.139781;-0.606747;-0.626393;0.136221;-0.776083;0.136221;-0.626393;-0.606747;-0.139781;-0.325184;-0.671295;-0.061978;0.505747;-0.608163;0.782392;1.211613;1.594743;1.519068;1.499344;1.299227;0.778672;0.971776;3.0
classe3_07.bmp;-0.707543;-0.614046;0.464492;-0.165054;-0.677013;-0.3752;-0.200726;-0.599988;-0.693871;0.08372;-0.777679;0.08372;-0.693871;-0.599988;-0.200726;-0.3752;-0.677013;-0.165054;0.464492;-0.614046;0.772623;1.151476;1.49599;1.614346;1.509083;1.376764;0.838614;1.00446;3.0
classe3_08.bmp;-0.59584;-0.784084;0.404298;-0.039298;-0.757154;-0.592512;-0.288306;-0.403144;-0.640248;-0.574817;0.071918;-0.574817;-0.640248;-0.403144;-0.288306;-0.592512;-0.757154;-0.039298;0.404298;-0.784084;0.475346;1.021452;1.054994;1.311171;1.300567;1.175512;0.624793;0.639069;3.0
classe3_09.bmp;-0.775767;-0.678056;0.401301;-0.249654;-0.736084;-0.468096;-0.313057;-0.64661;-0.754187;0.014438;-0.822863;0.014438;-0.754187;-0.64661;-0.313057;-0.468096;-0.736084;-0.249654;0.401301;-0.678056;0.860601;1.563093;1.492063;1.753429;1.606134;1.486395;0.909781;1.029518;3.0
classe3_10.bmp;-0.621824;-0.879095;0.358798;-0.080684;-0.757538;-0.620015;-0.398404;-0.459553;-0.622433;-0.607797;0.04636;-0.607797;-0.622433;-0.459553;-0.398404;-0.620015;-0.757538;-0.080684;0.358798;-0.879095;0.540759;1.203125;1.134633;1.372449;1.202749;1.2456;0.636653;0.593933;3.0
classe3_11.bmp;-0.635665;-0.931964;0.351839;-0.109742;-0.749397;-0.654278;-0.492103;-0.508024;-0.62556;-0.619048;0.035774;-0.619048;-0.62556;-0.508024;-0.492103;-0.654278;-0.749397;-0.109742;0.351839;-0.931964;0.525629;1.107287;1.318223;1.349732;1.257784;1.159846;0.63943;0.561736;3.0
classe3_12.bmp;-0.452335;-1.061607;0.048095;0.117196;-0.709793;-0.766848;-0.577639;-0.469416;-0.504244;-0.843022;-0.375963;-0.843022;-0.504244;-0.469416;-0.577639;-0.766848;-0.709793;0.117196;0.048095;-1.061607;0.221209;0.62691;1.006747;0.95942;1.068815;1.068452;0.400926;0.183664;3.0
classe3_13.bmp;-0.65758;-1.014707;0.31423;-0.152418;-0.793239;-0.688255;-0.53922;-0.542493;-0.642926;-0.661126;0.006171;-0.661126;-0.642926;-0.542493;-0.53922;-0.688255;-0.793239;-0.152418;0.31423;-1.014707;0.414716;0.86945;1.222842;1.292241;1.387061;1.237956;0.628577;0.474905;3.0
classe3_14.bmp;-0.303012;-1.23512;-0.307772;0.304667;-0.67519;-0.893339;-0.691474;-0.601866;-0.448166;-0.734108;-0.688461;-0.734108;-0.448166;-0.601866;-0.691474;-0.893339;-0.67519;0.304667;-0.307772;-1.23512;-0.140654;0.226003;0.601277;0.716343;0.814686;0.889697;0.221803;-0.161405;3.0
classe3_15.bmp;-0.513416;-1.264576;-0.058586;-0.041804;-0.886729;-0.851133;-0.768811;-0.697804;-0.578021;-0.943883;-0.495311;-0.943883;-0.578021;-0.697804;-0.768811;-0.851133;-0.886729;-0.041804;-0.058586;-1.264576;-0.002555;0.446327;0.82773;0.91771;1.109312;1.035328;0.437732;0.081844;3.0
classe3_16.bmp;-0.755518;-1.143623;0.178629;-0.35619;-0.93836;-0.828214;-0.801726;-0.695424;-0.724733;-0.8192;-0.130848;-0.8192;-0.724733;-0.695424;-0.801726;-0.828214;-0.93836;-0.35619;0.178629;-1.143623;0.236129;0.74724;1.180929;1.140705;1.34726;1.309779;0.679075;0.376904;3.0
classe3_17.bmp;-0.349492;-1.348767;-0.344804;0.144647;-0.880658;-0.889786;-0.75141;-0.827591;-0.531175;-0.707817;-0.802761;-0.707817;-0.531175;-0.827591;-0.75141;-0.889786;-0.880658;0.144647;-0.344804;-1.348767;-0.210994;0.219993;0.576933;0.560249;0.813442;0.931447;0.253374;-0.21618;3.0
classe3_18.bmp;-0.566567;-1.291209;-0.090014;-0.306712;-1.06217;-0.776431;-0.906014;-0.89748;-0.535403;-0.996063;-0.698967;-0.996063;-0.535403;-0.89748;-0.906014;-0.776431;-1.06217;-0.306712;-0.090014;-1.291209;-0.005626;0.422693;0.772153;0.85419;1.046123;1.053385;0.469703;0.045771;3.0
classe3_19.bmp;-0.799876;-1.1023;0.141703;-0.618685;-0.92086;-0.816504;-1.004921;-0.736558;-0.669108;-1.01285;-0.223702;-1.01285;-0.669108;-0.736558;-1.004921;-0.816504;-0.92086;-0.618685;0.141703;-1.1023;0.253329;0.732056;1.282764;1.258913;1.367106;1.268066;0.706716;0.369871;3.0
classe3_20.bmp;-0.556605;-1.290586;0.005841;-0.23188;-1.083594;-0.770231;-0.883485;-0.871661;-0.518716;-1.026908;-0.669928;-1.026908;-0.518716;-0.871661;-0.883485;-0.770231;-1.083594;-0.23188;0.005841;-1.290586;-0.061317;0.389299;0.850079;0.851751;1.075663;1.049227;0.439441;0.00324;3.0
classe3_21.bmp;-0.362227;-1.418868;-0.345544;0.029196;-1.144488;-1.047841;-0.853025;-0.951473;-0.612193;-0.80437;-0.982272;-0.80437;-0.612193;-0.951473;-0.853025;-1.047841;-1.144488;0.029196;-0.345544;-1.418868;-0.314293;0.129622;0.363864;0.667185;0.795125;0.909122;0.257345;-0.282447;3.0
classe3_22.bmp;-0.573712;-1.395641;-0.133575;-0.28419;-1.267208;-0.935814;-0.967393;-0.934915;-0.622809;-1.175223;-0.722687;-1.175223;-0.622809;-0.934915;-0.967393;-0.935814;-1.267208;-0.28419;-0.133575;-1.395641;-0.124355;0.31507;0.573389;0.91111;1.003721;1.03141;0.467426;-0.027062;3.0
classe3_23.bmp;-0.541993;-1.384918;-0.102794;-0.068206;-1.02848;-0.895009;-0.866982;-0.809585;-0.608329;-1.041411;-0.533845;-1.041411;-0.608329;-0.809585;-0.866982;-0.895009;-1.02848;-0.068206;-0.102794;-1.384918;0.021397;0.420953;0.54925;0.791183;0.912044;1.096598;0.439793;-0.011829;3.0
classe3_24.bmp;-0.561;-1.359824;-0.108711;-0.088876;-1.070731;-0.889226;-0.883167;-0.85141;-0.60131;-1.06246;-0.557603;-1.06246;-0.60131;-0.85141;-0.883167;-0.889226;-1.070731;-0.088876;-0.108711;-1.359824;0.053904;0.392073;0.619826;0.581863;0.994022;1.136822;0.453676;-1.3E-4;3.0
classe3_25.bmp;-0.773252;-1.209045;0.162114;-0.358437;-1.009735;-0.806132;-0.932775;-0.708809;-0.746053;-0.862793;-0.124088;-0.862793;-0.746053;-0.708809;-0.932775;-0.806132;-1.009735;-0.358437;0.162114;-1.209045;0.314161;0.724169;1.158614;0.995303;1.315208;1.256122;0.686839;0.343909;3.0
classe3_26.bmp;-0.357713;-1.407184;-0.403133;0.201056;-0.935239;-0.976923;-0.79562;-0.856942;-0.560879;-0.77068;-0.86468;-0.77068;-0.560879;-0.856942;-0.79562;-0.976923;-0.935239;0.201056;-0.403133;-1.407184;-0.17878;0.227189;0.525051;0.343266;0.713025;0.920435;0.264067;-0.232543;3.0
classe3_27.bmp;-0.357271;-1.378329;-0.361967;0.267316;-0.933005;-0.946296;-0.756058;-0.803673;-0.525682;-0.737814;-0.863736;-0.737814;-0.525682;-0.803673;-0.756058;-0.946296;-0.933005;0.267316;-0.361967;-1.378329;-0.199773;0.261639;0.510639;0.453436;0.76828;0.850259;0.259568;-0.219306;3.0
classe3_28.bmp;-0.533112;-1.307766;0.008051;0.098173;-0.971845;-0.803627;-0.759345;-0.70549;-0.529265;-1.009501;-0.434685;-1.009501;-0.529265;-0.70549;-0.759345;-0.803627;-0.971845;0.098173;0.008051;-1.307766;0.003528;0.543006;0.750215;0.806071;1.048166;1.046844;0.440419;0.064454;3.0
classe3_29.bmp;-0.512735;-1.316957;0.009237;0.146303;-0.919201;-0.802451;-0.698739;-0.640131;-0.523949;-0.977683;-0.393308;-0.977683;-0.523949;-0.640131;-0.698739;-0.802451;-0.919201;0.146303;0.009237;-1.316957;0.078647;0.465293;0.705714;0.775794;1.050511;1.09078;0.428297;0.067855;3.0
classe3_30.bmp;-0.708624;-1.173706;0.291829;-0.174603;-0.876322;-0.71163;-0.775467;-0.611276;-0.67842;-0.716585;0.016;-0.716585;-0.67842;-0.611276;-0.775467;-0.71163;-0.876322;-0.174603;0.291829;-1.173706;0.376397;0.86941;0.988438;1.281276;1.274544;1.225865;0.659505;0.417293;3.0
classe3_31.bmp;-0.464388;-1.267465;-0.031257;0.181568;-0.880814;-0.807725;-0.679947;-0.606651;-0.524117;-0.969164;-0.356418;-0.969164;-0.524117;-0.606651;-0.679947;-0.807725;-0.880814;0.181568;-0.031257;-1.267465;0.165186;0.631059;0.650121;0.909942;0.993769;1.027642;0.415137;0.115946;3.0
classe3_32.bmp;-0.451508;-1.215915;-0.006633;0.237683;-0.839052;-0.909612;-0.58664;-0.471629;-0.578975;-0.974227;-0.30927;-0.974227;-0.578975;-0.471629;-0.58664;-0.909612;-0.839052;0.237683;-0.006633;-1.215915;0.247444;0.631879;0.748131;1.021451;0.989655;1.113736;0.416996;0.163238;3.0
classe3_33.bmp;-0.447295;-1.183731;0.014029;0.301142;-0.834636;-0.933447;-0.542736;-0.387652;-0.590716;-0.986492;-0.265723;-0.986492;-0.590716;-0.387652;-0.542736;-0.933447;-0.834636;0.301142;0.014029;-1.183731;0.269089;0.589516;0.786902;0.949192;0.955836;1.023062;0.417883;0.189547;3.0
classe3_34.bmp;-0.625443;-1.045207;0.34478;0.012799;-0.876069;-0.710631;-0.395861;-0.525398;-0.712115;-0.569965;0.07312;-0.569965;-0.712115;-0.525398;-0.395861;-0.710631;-0.876069;0.012799;0.34478;-1.045207;0.555809;0.901141;1.189098;1.070611;1.204407;1.238743;0.646004;0.556096;3.0
classe3_35.bmp;-0.603362;-0.9595;0.374643;0.062928;-0.754361;-0.641905;-0.368142;-0.468369;-0.641114;-0.50768;0.092339;-0.50768;-0.641114;-0.468369;-0.368142;-0.641905;-0.754361;0.062928;0.374643;-0.9595;0.622335;0.940965;1.170978;1.225379;1.181929;1.225348;0.642733;0.616515;3.0
classe3_36.bmp;-0.572738;-0.955114;0.392303;0.086625;-0.829482;-0.62921;-0.254186;-0.435682;-0.682837;-0.495005;0.10653;-0.495005;-0.682837;-0.435682;-0.254186;-0.62921;-0.829482;0.086625;0.392303;-0.955114;0.659268;1.01439;1.284188;1.175133;1.248116;1.192839;0.633297;0.637721;3.0
classe3_37.bmp;-0.376048;-0.968198;0.138992;0.348582;-0.641368;-0.748785;-0.339966;-0.20604;-0.440025;-0.823207;-0.222034;-0.823207;-0.440025;-0.20604;-0.339966;-0.748785;-0.641368;0.348582;0.138992;-0.968198;0.365581;0.614526;0.843548;0.689005;0.870911;1.008514;0.375386;0.292277;3.0
classe3_38.bmp;-0.654452;-0.702131;0.508711;-0.074454;-0.579044;-0.337815;-0.184912;-0.516838;-0.641748;0.152157;-0.845856;0.152157;-0.641748;-0.516838;-0.184912;-0.337815;-0.579044;-0.074454;0.508711;-0.702131;0.976512;1.182414;1.500633;1.475829;1.435513;1.34297;0.817031;1.013615;3.0
classe3_39.bmp;-0.605689;-0.670359;0.510513;-0.019831;-0.555387;-0.31013;-0.133657;-0.501983;-0.601196;0.159943;-0.822635;0.159943;-0.601196;-0.501983;-0.133657;-0.31013;-0.555387;-0.019831;0.510513;-0.670359;0.966991;1.148427;1.397727;1.346257;1.460409;1.348;0.767236;0.985495;3.0
classe3_40.bmp;-0.551843;-0.61937;0.576358;0.023537;-0.501058;-0.226858;-0.066366;-0.446595;-0.575555;0.229337;-0.774842;0.229337;-0.575555;-0.446595;-0.066366;-0.226858;-0.501058;0.023537;0.576358;-0.61937;0.916507;1.13566;1.416726;1.308802;1.345421;1.279615;0.677948;0.898785;3.0
classe3_41.bmp;-0.487664;-0.602024;0.64795;0.086165;-0.508818;-0.117693;0.067936;-0.447912;-0.542075;0.314686;-0.766356;0.314686;-0.542075;-0.447912;0.067936;-0.117693;-0.508818;0.086165;0.64795;-0.602024;0.870988;1.037556;1.354764;1.233019;1.335253;1.25872;0.599066;0.833851;3.0
classe3_42.bmp;-0.444728;-0.552969;0.713846;0.200171;-0.455315;-0.06837;0.132256;-0.409177;-0.468313;0.379723;-0.7098;0.379723;-0.468313;-0.409177;0.132256;-0.06837;-0.455315;0.200171;0.713846;-0.552969;0.819378;1.063597;1.337353;1.067623;1.282627;1.225126;0.541492;0.798344;3.0
classe3_43.bmp;-0.237244;-0.60139;0.696646;0.602503;-0.431457;-0.248431;0.247852;-0.038272;-0.440344;-0.12569;0.412353;-0.12569;-0.440344;-0.038272;0.247852;-0.248431;-0.431457;0.602503;0.696646;-0.60139;0.461782;0.781517;0.907672;0.816782;0.921037;0.998038;0.240262;0.39659;3.0
classe3_44.bmp;0.168112;-0.97892;-0.413128;1.440667;0.637507;-0.910787;-0.335555;0.510433;0.043918;-0.414602;-0.054355;-0.414602;0.043918;0.510433;-0.335555;-0.910787;0.637507;1.440667;-0.413128;-0.97892;0.392645;0.898638;-0.104088;-0.804597;-1.70393;-0.978002;-0.016397;0.116718;3.0
classe3_45.bmp;-0.070327;-1.211593;-0.089344;1.253512;-0.372298;-0.93007;0.254622;-0.025173;-0.497123;-0.190365;0.025333;-0.190365;-0.497123;-0.025173;0.254622;-0.93007;-0.372298;1.253512;-0.089344;-1.211593;0.610975;1.29317;0.244954;-0.22842;-1.490482;-0.911191;0.233555;0.327404;3.0
classe5_01.bmp;-0.72102;-0.614988;1.604854;-0.574961;-0.92876;0.479593;-0.471017;-0.526738;-0.231446;-0.293532;-0.129324;-0.293532;-0.231446;-0.526738;-0.471017;0.479593;-0.92876;-0.574961;1.604854;-0.614988;-0.784461;0.062991;1.131511;0.82554;0.627424;-0.082013;0.380537;0.114314;5.0
classe5_02.bmp;-1.046243;0.467439;1.047356;-1.21807;0.923689;-0.234873;-0.497937;-0.057175;-0.057514;-0.235172;-0.148162;-0.235172;-0.057514;-0.057175;-0.497937;-0.234873;0.923689;-1.21807;1.047356;0.467439;-0.522528;0.421895;0.823008;1.149385;0.446702;-0.261245;0.656858;0.617706;5.0
